Activity,Period Start,Month,Year,Period Length,Target Response Days,Average Days to Complete Activity,Total Completed Requests,Period
Street Lights On Days,2/10/2014,,,Week,7,56.62,8,02/10/2014 - 02/16/2014
Street Lights On Days,2/3/2014,,,Week,7,32.97,8,02/03/2014 - 02/09/2014
Street Lights On Days,1/27/2014,,,Week,7,6.95,5,01/27/2014 - 02/02/2014
Street Lights On Days,1/20/2014,,,Week,7,5,14,01/20/2014 - 01/26/2014
Street Lights On Days,1/6/2014,,,Week,7,2.39,7,01/06/2014 - 01/12/2014
Street Lights On Days,12/30/2013,,,Week,7,16.2,11,12/30/2013 - 01/05/2014
Street Lights On Days,12/23/2013,,,Week,7,4.98,11,12/23/2013 - 12/29/2013
Street Lights On Days,12/16/2013,,,Week,7,10.6,16,12/16/2013 - 12/22/2013
Street Lights On Days,12/9/2013,,,Week,7,23,5,12/09/2013 - 12/15/2013
Street Lights On Days,12/2/2013,,,Week,7,13.15,15,12/02/2013 - 12/08/2013
Street Lights On Days,11/25/2013,,,Week,7,7.96,12,11/25/2013 - 12/01/2013
Street Lights On Days,11/18/2013,,,Week,7,5.77,16,11/18/2013 - 11/24/2013
Street Lights On Days,11/11/2013,,,Week,7,14.3,16,11/11/2013 - 11/17/2013
Street Lights On Days,11/4/2013,,,Week,7,27.88,16,11/04/2013 - 11/10/2013
Street Lights On Days,10/28/2013,,,Week,7,37.58,9,10/28/2013 - 11/03/2013
Street Lights On Days,10/21/2013,,,Week,7,35.14,30,10/21/2013 - 10/27/2013
Street Lights On Days,10/14/2013,,,Week,7,38.96,32,10/14/2013 - 10/20/2013
Street Lights On Days,10/7/2013,,,Week,7,15.7,11,10/07/2013 - 10/13/2013
Street Lights On Days,9/30/2013,,,Week,7,21.05,12,09/30/2013 - 10/06/2013
Street Lights On Days,9/23/2013,,,Week,7,11.54,34,09/23/2013 - 09/29/2013
Street Lights On Days,9/16/2013,,,Week,7,5.47,1,09/16/2013 - 09/22/2013
Street Lights On Days,9/9/2013,,,Week,7,13.84,19,09/09/2013 - 09/15/2013
Street Lights On Days,9/2/2013,,,Week,7,7.69,16,09/02/2013 - 09/08/2013
Street Lights On Days,8/26/2013,,,Week,7,8.3,11,08/26/2013 - 09/01/2013
Street Lights On Days,8/19/2013,,,Week,7,13.34,35,08/19/2013 - 08/25/2013
Street Lights On Days,8/12/2013,,,Week,7,3.8,14,08/12/2013 - 08/18/2013
Street Lights On Days,8/5/2013,,,Week,7,11.1,24,08/05/2013 - 08/11/2013
Street Lights On Days,7/29/2013,,,Week,7,24.36,32,07/29/2013 - 08/04/2013
Street Lights On Days,7/22/2013,,,Week,7,16.83,11,07/22/2013 - 07/28/2013
Street Lights On Days,7/15/2013,,,Week,7,7.9,26,07/15/2013 - 07/21/2013
Street Lights On Days,7/8/2013,,,Week,7,10.21,28,07/08/2013 - 07/14/2013
Street Lights On Days,7/1/2013,,,Week,7,5.42,13,07/01/2013 - 07/07/2013
Street Lights On Days,6/24/2013,,,Week,7,5.38,8,06/24/2013 - 06/30/2013
Street Lights On Days,6/17/2013,,,Week,7,9.28,16,06/17/2013 - 06/23/2013
Street Lights On Days,6/10/2013,,,Week,7,6.96,30,06/10/2013 - 06/16/2013
Street Lights On Days,6/3/2013,,,Week,7,7.11,18,06/03/2013 - 06/09/2013
Street Lights On Days,5/27/2013,,,Week,7,5.23,7,05/27/2013 - 06/02/2013
Street Lights On Days,5/20/2013,,,Week,7,2.35,16,05/20/2013 - 05/26/2013
Street Lights On Days,5/13/2013,,,Week,7,10.43,22,05/13/2013 - 05/19/2013
Street Lights On Days,5/6/2013,,,Week,7,4.81,23,05/06/2013 - 05/12/2013
Street Lights On Days,4/29/2013,,,Week,7,6.23,38,04/29/2013 - 05/05/2013
Street Lights On Days,4/22/2013,,,Week,7,3.54,17,04/22/2013 - 04/28/2013
Street Lights On Days,4/15/2013,,,Week,7,2.52,11,04/15/2013 - 04/21/2013
Street Lights On Days,4/8/2013,,,Week,7,6.58,10,04/08/2013 - 04/14/2013
Street Lights On Days,4/1/2013,,,Week,7,3.84,9,04/01/2013 - 04/07/2013
Street Lights On Days,3/25/2013,,,Week,7,7,24,03/25/2013 - 03/31/2013
Street Lights On Days,3/18/2013,,,Week,7,10.24,27,03/18/2013 - 03/24/2013
Street Lights On Days,3/11/2013,,,Week,7,3.73,9,03/11/2013 - 03/17/2013
Street Lights On Days,3/4/2013,,,Week,7,4.14,5,03/04/2013 - 03/10/2013
Street Lights On Days,2/25/2013,,,Week,7,8.55,18,02/25/2013 - 03/03/2013
Street Lights On Days,2/18/2013,,,Week,7,21.7,28,02/18/2013 - 02/24/2013
Street Lights On Days,2/11/2013,,,Week,7,5.64,12,02/11/2013 - 02/17/2013
Street Lights On Days,2/4/2013,,,Week,7,4.5,15,02/04/2013 - 02/10/2013
Street Lights On Days,1/28/2013,,,Week,7,5.62,17,01/28/2013 - 02/03/2013
Street Lights On Days,1/21/2013,,,Week,7,3.56,27,01/21/2013 - 01/27/2013
Street Lights On Days,1/14/2013,,,Week,7,3.29,15,01/14/2013 - 01/20/2013
Street Lights On Days,1/7/2013,,,Week,7,24.4,35,01/07/2013 - 01/13/2013
Street Lights On Days,12/31/2012,,,Week,7,11.26,16,12/31/2012 - 01/06/2013
Street Lights On Days,12/24/2012,,,Week,7,23.15,5,12/24/2012 - 12/30/2012
Street Lights On Days,12/17/2012,,,Week,7,5.05,6,12/17/2012 - 12/23/2012
Street Lights On Days,12/10/2012,,,Week,7,26.36,19,12/10/2012 - 12/16/2012
Street Lights On Days,12/3/2012,,,Week,7,3.92,13,12/03/2012 - 12/09/2012
Street Lights On Days,11/26/2012,,,Week,7,43.82,17,11/26/2012 - 12/02/2012
Street Lights On Days,11/19/2012,,,Week,7,4.86,12,11/19/2012 - 11/25/2012
Street Lights On Days,11/12/2012,,,Week,7,11.98,21,11/12/2012 - 11/18/2012
Street Lights On Days,11/5/2012,,,Week,7,27.12,66,11/05/2012 - 11/11/2012
Street Lights On Days,10/29/2012,,,Week,7,28.36,28,10/29/2012 - 11/04/2012
Street Lights On Days,10/22/2012,,,Week,7,47.51,42,10/22/2012 - 10/28/2012
Street Lights On Days,10/15/2012,,,Week,7,18.32,7,10/15/2012 - 10/21/2012
Street Lights On Days,10/8/2012,,,Week,7,31.65,32,10/08/2012 - 10/14/2012
Street Lights On Days,10/1/2012,,,Week,7,29.98,27,10/01/2012 - 10/07/2012
Street Lights On Days,9/24/2012,,,Week,7,37.19,4,09/24/2012 - 09/30/2012
Street Lights On Days,9/17/2012,,,Week,7,24.85,46,09/17/2012 - 09/23/2012
Street Lights On Days,9/10/2012,,,Week,7,13.17,12,09/10/2012 - 09/16/2012
Street Lights On Days,9/3/2012,,,Week,7,3.08,3,09/03/2012 - 09/09/2012
Street Lights On Days,8/27/2012,,,Week,7,10.68,11,08/27/2012 - 09/02/2012
Street Lights On Days,8/20/2012,,,Week,7,18.37,43,08/20/2012 - 08/26/2012
Street Lights On Days,8/13/2012,,,Week,7,19.65,44,08/13/2012 - 08/19/2012
Street Lights On Days,8/6/2012,,,Week,7,10.93,10,08/06/2012 - 08/12/2012
Street Lights On Days,7/30/2012,,,Week,7,18.03,42,07/30/2012 - 08/05/2012
Street Lights On Days,7/23/2012,,,Week,7,1.64,2,07/23/2012 - 07/29/2012
Street Lights On Days,7/16/2012,,,Week,7,6.73,14,07/16/2012 - 07/22/2012
Street Lights On Days,7/9/2012,,,Week,7,12.97,18,07/09/2012 - 07/15/2012
Street Lights On Days,7/2/2012,,,Week,7,6.51,3,07/02/2012 - 07/08/2012
Street Lights On Days,6/25/2012,,,Week,7,10.55,35,06/25/2012 - 07/01/2012
Street Lights On Days,6/18/2012,,,Week,7,10.22,14,06/18/2012 - 06/24/2012
Street Lights On Days,6/11/2012,,,Week,7,6.87,15,06/11/2012 - 06/17/2012
Street Lights On Days,6/4/2012,,,Week,7,5.85,12,06/04/2012 - 06/10/2012
Street Lights On Days,5/28/2012,,,Week,7,3.88,12,05/28/2012 - 06/03/2012
Street Lights On Days,5/21/2012,,,Week,7,9.58,30,05/21/2012 - 05/27/2012
Street Lights On Days,5/14/2012,,,Week,7,4.77,20,05/14/2012 - 05/20/2012
Street Lights On Days,5/7/2012,,,Week,7,10.98,29,05/07/2012 - 05/13/2012
Street Lights On Days,4/30/2012,,,Week,7,2.74,13,04/30/2012 - 05/06/2012
Street Lights On Days,4/23/2012,,,Week,7,9.05,16,04/23/2012 - 04/29/2012
Street Lights On Days,4/16/2012,,,Week,7,6.07,9,04/16/2012 - 04/22/2012
Street Lights On Days,4/9/2012,,,Week,7,34.45,35,04/09/2012 - 04/15/2012
Street Lights On Days,4/2/2012,,,Week,7,21.1,74,04/02/2012 - 04/08/2012
Street Lights On Days,3/26/2012,,,Week,7,5.34,18,03/26/2012 - 04/01/2012
Street Lights On Days,3/19/2012,,,Week,7,4.6,9,03/19/2012 - 03/25/2012
Street Lights On Days,3/12/2012,,,Week,7,47.05,31,03/12/2012 - 03/18/2012
Street Lights On Days,3/5/2012,,,Week,7,24.36,6,03/05/2012 - 03/11/2012
Street Lights On Days,2/27/2012,,,Week,7,41.42,62,02/27/2012 - 03/04/2012
Street Lights On Days,2/20/2012,,,Week,7,16.23,6,02/20/2012 - 02/26/2012
Street Lights On Days,2/13/2012,,,Week,7,10.98,16,02/13/2012 - 02/19/2012
Street Lights On Days,2/6/2012,,,Week,7,25.8,8,02/06/2012 - 02/12/2012
Street Lights On Days,1/30/2012,,,Week,7,60.94,11,01/30/2012 - 02/05/2012
Street Lights On Days,1/23/2012,,,Week,7,51.8,26,01/23/2012 - 01/29/2012
Street Lights On Days,1/16/2012,,,Week,7,63.83,29,01/16/2012 - 01/22/2012
Street Lights On Days,1/9/2012,,,Week,7,54.8,31,01/09/2012 - 01/15/2012
Street Lights On Days,1/2/2012,,,Week,7,87.53,86,01/02/2012 - 01/08/2012
Street Lights On Days,12/26/2011,,,Week,7,36.66,16,12/26/2011 - 01/01/2012
Street Lights On Days,12/19/2011,,,Week,7,41.73,19,12/19/2011 - 12/25/2011
Street Lights On Days,12/12/2011,,,Week,7,61.96,41,12/12/2011 - 12/18/2011
Street Lights On Days,12/5/2011,,,Week,7,61.09,118,12/05/2011 - 12/11/2011
Street Lights On Days,11/28/2011,,,Week,7,77.71,32,11/28/2011 - 12/04/2011
Street Lights On Days,11/21/2011,,,Week,7,63.6,8,11/21/2011 - 11/27/2011
Street Lights On Days,11/14/2011,,,Week,7,23.29,6,11/14/2011 - 11/20/2011
Street Lights On Days,11/7/2011,,,Week,7,19.13,4,11/07/2011 - 11/13/2011
Street Lights On Days,10/31/2011,,,Week,7,13.82,6,10/31/2011 - 11/06/2011
Street Lights On Days,10/24/2011,,,Week,7,1,1,10/24/2011 - 10/30/2011
Street Lights On Days,10/10/2011,,,Week,7,2.81,2,10/10/2011 - 10/16/2011
Street Lights On Days,10/3/2011,,,Week,7,27.13,20,10/03/2011 - 10/09/2011
Street Lights On Days,9/26/2011,,,Week,7,15.04,4,09/26/2011 - 10/02/2011
Street Lights On Days,9/19/2011,,,Week,7,47.81,31,09/19/2011 - 09/25/2011
Street Lights On Days,9/12/2011,,,Week,7,30.9,19,09/12/2011 - 09/18/2011
Street Lights On Days,9/5/2011,,,Week,7,20.77,11,09/05/2011 - 09/11/2011
Street Lights On Days,8/29/2011,,,Week,7,18.56,29,08/29/2011 - 09/04/2011
Street Lights On Days,8/22/2011,,,Week,7,10.01,9,08/22/2011 - 08/28/2011
Street Lights On Days,8/15/2011,,,Week,7,7.98,16,08/15/2011 - 08/21/2011
Street Lights On Days,8/8/2011,,,Week,7,20.8,16,08/08/2011 - 08/14/2011
Street Lights On Days,8/1/2011,,,Week,7,12.79,25,08/01/2011 - 08/07/2011
Street Lights On Days,7/25/2011,,,Week,7,24.52,48,07/25/2011 - 07/31/2011
Street Lights On Days,7/18/2011,,,Week,7,17.49,42,07/18/2011 - 07/24/2011
Street Lights On Days,7/11/2011,,,Week,7,7.42,6,07/11/2011 - 07/17/2011
Street Lights On Days,7/4/2011,,,Week,7,5.28,9,07/04/2011 - 07/10/2011
Street Lights On Days,6/27/2011,,,Week,7,5.48,6,06/27/2011 - 07/03/2011
Street Lights On Days,6/20/2011,,,Week,7,5.72,11,06/20/2011 - 06/26/2011
Street Lights On Days,6/13/2011,,,Week,7,2.35,5,06/13/2011 - 06/19/2011
Street Lights On Days,6/6/2011,,,Week,7,1,1,06/06/2011 - 06/12/2011
Street Paint Marking Maintenance,1/25/2016,,,Week,180,894.02,171,01/25/2016 - 01/31/2016
Street Paint Marking Maintenance,1/18/2016,,,Week,180,421.41,105,01/18/2016 - 01/24/2016
Street Paint Marking Maintenance,1/11/2016,,,Week,180,32.05,75,01/11/2016 - 01/17/2016
Street Paint Marking Maintenance,1/4/2016,,,Week,180,236.55,146,01/04/2016 - 01/10/2016
Street Paint Marking Maintenance,12/28/2015,,,Week,180,1.46,171,12/28/2015 - 01/03/2016
Street Paint Marking Maintenance,12/21/2015,,,Week,180,1,84,12/21/2015 - 12/27/2015
Street Paint Marking Maintenance,12/14/2015,,,Week,180,1,342,12/14/2015 - 12/20/2015
Street Paint Marking Maintenance,12/7/2015,,,Week,180,1,358,12/07/2015 - 12/13/2015
Street Paint Marking Maintenance,11/30/2015,,,Week,180,86.17,348,11/30/2015 - 12/06/2015
Street Paint Marking Maintenance,11/23/2015,,,Week,180,89.17,28,11/23/2015 - 11/29/2015
Street Paint Marking Maintenance,11/16/2015,,,Week,180,113.88,184,11/16/2015 - 11/22/2015
Street Paint Marking Maintenance,11/9/2015,,,Week,180,325.49,502,11/09/2015 - 11/15/2015
Street Paint Marking Maintenance,11/2/2015,,,Week,180,47.91,204,11/02/2015 - 11/08/2015
Street Paint Marking Maintenance,10/26/2015,,,Week,180,256.65,460,10/26/2015 - 11/01/2015
Street Paint Marking Maintenance,10/19/2015,,,Week,180,199.29,428,10/19/2015 - 10/25/2015
Street Paint Marking Maintenance,10/12/2015,,,Week,180,1.08,291,10/12/2015 - 10/18/2015
Street Paint Marking Maintenance,10/5/2015,,,Week,180,1.05,160,10/05/2015 - 10/11/2015
Street Paint Marking Maintenance,9/28/2015,,,Week,180,1,441,09/28/2015 - 10/04/2015
Street Paint Marking Maintenance,9/21/2015,,,Week,180,1.23,486,09/21/2015 - 09/27/2015
Street Paint Marking Maintenance,9/14/2015,,,Week,180,1.89,804,09/14/2015 - 09/20/2015
Street Paint Marking Maintenance,9/7/2015,,,Week,180,1,261,09/07/2015 - 09/13/2015
Street Paint Marking Maintenance,8/31/2015,,,Week,180,1,440,08/31/2015 - 09/06/2015
Street Paint Marking Maintenance,8/24/2015,,,Week,180,19.86,129,08/24/2015 - 08/30/2015
Street Paint Marking Maintenance,8/17/2015,,,Week,180,1,244,08/17/2015 - 08/23/2015
Street Paint Marking Maintenance,8/10/2015,,,Week,180,1,448,08/10/2015 - 08/16/2015
Street Paint Marking Maintenance,8/3/2015,,,Week,180,1.01,139,08/03/2015 - 08/09/2015
Street Paint Marking Maintenance,7/27/2015,,,Week,180,1,256,07/27/2015 - 08/02/2015
Street Paint Marking Maintenance,7/20/2015,,,Week,180,77.27,233,07/20/2015 - 07/26/2015
Street Paint Marking Maintenance,7/13/2015,,,Week,180,1,43,07/13/2015 - 07/19/2015
Street Paint Marking Maintenance,7/6/2015,,,Week,180,1,78,07/06/2015 - 07/12/2015
Street Paint Marking Maintenance,6/29/2015,,,Week,180,1,103,06/29/2015 - 07/05/2015
Street Paint Marking Maintenance,6/22/2015,,,Week,180,114.93,244,06/22/2015 - 06/28/2015
Street Paint Marking Maintenance,6/15/2015,,,Week,180,1,100,06/15/2015 - 06/21/2015
Street Paint Marking Maintenance,6/8/2015,,,Week,180,16.85,318,06/08/2015 - 06/14/2015
Street Paint Marking Maintenance,6/1/2015,,,Week,180,169.28,221,06/01/2015 - 06/07/2015
Street Paint Marking Maintenance,5/25/2015,,,Week,180,49.44,231,05/25/2015 - 05/31/2015
Street Paint Marking Maintenance,5/18/2015,,,Week,180,162.29,207,05/18/2015 - 05/24/2015
Street Paint Marking Maintenance,5/11/2015,,,Week,180,1,198,05/11/2015 - 05/17/2015
Street Paint Marking Maintenance,5/4/2015,,,Week,180,324.03,56,05/04/2015 - 05/10/2015
Street Paint Marking Maintenance,4/27/2015,,,Week,180,233.57,134,04/27/2015 - 05/03/2015
Street Paint Marking Maintenance,4/6/2015,,,Week,180,1,183,04/06/2015 - 04/12/2015
Street Paint Marking Maintenance,3/30/2015,,,Week,180,4.33,275,03/30/2015 - 04/05/2015
Street Paint Marking Maintenance,3/23/2015,,,Week,180,177.31,532,03/23/2015 - 03/29/2015
Street Paint Marking Maintenance,3/16/2015,,,Week,180,159.15,326,03/16/2015 - 03/22/2015
Street Paint Marking Maintenance,3/9/2015,,,Week,180,1,180,03/09/2015 - 03/15/2015
Street Paint Marking Maintenance,3/2/2015,,,Week,180,1,117,03/02/2015 - 03/08/2015
Street Paint Marking Maintenance,2/23/2015,,,Week,180,1,283,02/23/2015 - 03/01/2015
Street Paint Marking Maintenance,2/16/2015,,,Week,180,25.02,122,02/16/2015 - 02/22/2015
Street Paint Marking Maintenance,1/26/2015,,,Week,180,1,6,01/26/2015 - 02/01/2015
Street Paint Marking Maintenance,1/19/2015,,,Week,180,8.67,10,01/19/2015 - 01/25/2015
Street Paint Marking Maintenance,1/12/2015,,,Week,180,6.14,21,01/12/2015 - 01/18/2015
Street Paint Marking Maintenance,1/5/2015,,,Week,180,1.65,55,01/05/2015 - 01/11/2015
Street Paint Marking Maintenance,12/29/2014,,,Week,180,1,172,12/29/2014 - 01/04/2015
Street Paint Marking Maintenance,12/22/2014,,,Week,180,1,34,12/22/2014 - 12/28/2014
Street Paint Marking Maintenance,12/15/2014,,,Week,180,2.09,833,12/15/2014 - 12/21/2014
Street Paint Marking Maintenance,12/8/2014,,,Week,180,120.06,981,12/08/2014 - 12/14/2014
Street Paint Marking Maintenance,12/1/2014,,,Week,180,1,722,12/01/2014 - 12/07/2014
Street Paint Marking Maintenance,11/24/2014,,,Week,180,1.28,372,11/24/2014 - 11/30/2014
Street Paint Marking Maintenance,11/17/2014,,,Week,180,1.33,1043,11/17/2014 - 11/23/2014
Street Paint Marking Maintenance,11/10/2014,,,Week,180,1,657,11/10/2014 - 11/16/2014
Street Paint Marking Maintenance,11/3/2014,,,Week,180,3.18,775,11/03/2014 - 11/09/2014
Street Paint Marking Maintenance,10/27/2014,,,Week,180,1,202,10/27/2014 - 11/02/2014
Street Paint Marking Maintenance,10/20/2014,,,Week,180,22.15,117,10/20/2014 - 10/26/2014
Street Paint Marking Maintenance,10/13/2014,,,Week,180,1,79,10/13/2014 - 10/19/2014
Street Paint Marking Maintenance,10/6/2014,,,Week,180,1,322,10/06/2014 - 10/12/2014
Street Paint Marking Maintenance,9/29/2014,,,Week,180,1,236,09/29/2014 - 10/05/2014
Street Paint Marking Maintenance,9/22/2014,,,Week,180,1,138,09/22/2014 - 09/28/2014
Street Paint Marking Maintenance,9/15/2014,,,Week,180,1,162,09/15/2014 - 09/21/2014
Street Paint Marking Maintenance,9/8/2014,,,Week,180,1,101,09/08/2014 - 09/14/2014
Street Paint Marking Maintenance,9/1/2014,,,Week,180,1,15,09/01/2014 - 09/07/2014
Street Paint Marking Maintenance,8/25/2014,,,Week,180,1,42,08/25/2014 - 08/31/2014
Street Paint Marking Maintenance,8/18/2014,,,Week,180,1,203,08/18/2014 - 08/24/2014
Street Paint Marking Maintenance,8/11/2014,,,Week,180,1,120,08/11/2014 - 08/17/2014
Street Paint Marking Maintenance,8/4/2014,,,Week,180,1,356,08/04/2014 - 08/10/2014
Street Paint Marking Maintenance,7/28/2014,,,Week,180,1,95,07/28/2014 - 08/03/2014
Street Paint Marking Maintenance,7/21/2014,,,Week,180,1,59,07/21/2014 - 07/27/2014
Street Paint Marking Maintenance,7/14/2014,,,Week,180,1,57,07/14/2014 - 07/20/2014
Street Paint Marking Maintenance,7/7/2014,,,Week,180,1,52,07/07/2014 - 07/13/2014
Street Paint Marking Maintenance,6/30/2014,,,Week,180,1,121,06/30/2014 - 07/06/2014
Street Paint Marking Maintenance,6/23/2014,,,Week,180,3.15,40,06/23/2014 - 06/29/2014
Street Paint Marking Maintenance,6/16/2014,,,Week,180,1,74,06/16/2014 - 06/22/2014
Street Paint Marking Maintenance,6/9/2014,,,Week,180,1,146,06/09/2014 - 06/15/2014
Street Paint Marking Maintenance,6/2/2014,,,Week,180,1,124,06/02/2014 - 06/08/2014
Street Paint Marking Maintenance,5/26/2014,,,Week,180,1,32,05/26/2014 - 06/01/2014
Street Paint Marking Maintenance,5/19/2014,,,Week,180,1,228,05/19/2014 - 05/25/2014
Street Paint Marking Maintenance,5/12/2014,,,Week,180,1,101,05/12/2014 - 05/18/2014
Street Paint Marking Maintenance,5/5/2014,,,Week,180,1,118,05/05/2014 - 05/11/2014
Street Paint Marking Maintenance,4/28/2014,,,Week,180,1,60,04/28/2014 - 05/04/2014
Street Paint Marking Maintenance,4/7/2014,,,Week,180,625.5,13,04/07/2014 - 04/13/2014
Street Paint Marking Maintenance,3/31/2014,,,Week,180,391.97,58,03/31/2014 - 04/06/2014
Street Paint Marking Maintenance,3/24/2014,,,Week,180,1,7,03/24/2014 - 03/30/2014
Street Paint Marking Maintenance,3/10/2014,,,Week,180,1,16,03/10/2014 - 03/16/2014
Street Paint Marking Maintenance,3/3/2014,,,Week,180,1,1,03/03/2014 - 03/09/2014
Street Paint Marking Maintenance,2/24/2014,,,Week,180,392.25,15,02/24/2014 - 03/02/2014
Street Paint Marking Maintenance,2/17/2014,,,Week,180,549.69,37,02/17/2014 - 02/23/2014
Street Paint Marking Maintenance,2/10/2014,,,Week,180,1,26,02/10/2014 - 02/16/2014
Street Paint Marking Maintenance,2/3/2014,,,Week,180,1.03,266,02/03/2014 - 02/09/2014
Street Paint Marking Maintenance,1/27/2014,,,Week,180,1,451,01/27/2014 - 02/02/2014
Street Paint Marking Maintenance,1/20/2014,,,Week,180,1,70,01/20/2014 - 01/26/2014
Street Paint Marking Maintenance,1/13/2014,,,Week,180,1,53,01/13/2014 - 01/19/2014
Street Paint Marking Maintenance,1/6/2014,,,Week,180,1,56,01/06/2014 - 01/12/2014
Street Paint Marking Maintenance,12/30/2013,,,Week,180,1,46,12/30/2013 - 01/05/2014
Street Paint Marking Maintenance,12/16/2013,,,Week,180,1,45,12/16/2013 - 12/22/2013
Street Paint Marking Maintenance,12/9/2013,,,Week,180,1,113,12/09/2013 - 12/15/2013
Street Paint Marking Maintenance,12/2/2013,,,Week,180,1,118,12/02/2013 - 12/08/2013
Street Paint Marking Maintenance,11/25/2013,,,Week,180,4.27,187,11/25/2013 - 12/01/2013
Street Paint Marking Maintenance,11/18/2013,,,Week,180,5.14,139,11/18/2013 - 11/24/2013
Street Paint Marking Maintenance,11/11/2013,,,Week,180,1,126,11/11/2013 - 11/17/2013
Street Paint Marking Maintenance,11/4/2013,,,Week,180,1,38,11/04/2013 - 11/10/2013
Street Paint Marking Maintenance,10/28/2013,,,Week,180,1,170,10/28/2013 - 11/03/2013
Street Paint Marking Maintenance,10/21/2013,,,Week,180,1,151,10/21/2013 - 10/27/2013
Street Paint Marking Maintenance,10/14/2013,,,Week,180,1,95,10/14/2013 - 10/20/2013
Street Paint Marking Maintenance,10/7/2013,,,Week,180,1,135,10/07/2013 - 10/13/2013
Street Paint Marking Maintenance,9/30/2013,,,Week,180,24.52,120,09/30/2013 - 10/06/2013
Street Paint Marking Maintenance,9/23/2013,,,Week,180,1,66,09/23/2013 - 09/29/2013
Street Paint Marking Maintenance,9/16/2013,,,Week,180,6.73,160,09/16/2013 - 09/22/2013
Street Paint Marking Maintenance,9/9/2013,,,Week,180,1,233,09/09/2013 - 09/15/2013
Street Paint Marking Maintenance,9/2/2013,,,Week,180,1,159,09/02/2013 - 09/08/2013
Street Paint Marking Maintenance,8/26/2013,,,Week,180,3.62,245,08/26/2013 - 09/01/2013
Street Paint Marking Maintenance,8/19/2013,,,Week,180,67,428,08/19/2013 - 08/25/2013
Street Paint Marking Maintenance,8/12/2013,,,Week,180,5.55,353,08/12/2013 - 08/18/2013
Street Paint Marking Maintenance,8/5/2013,,,Week,180,20.86,280,08/05/2013 - 08/11/2013
Street Paint Marking Maintenance,7/29/2013,,,Week,180,63.85,183,07/29/2013 - 08/04/2013
Street Paint Marking Maintenance,7/22/2013,,,Week,180,38.01,139,07/22/2013 - 07/28/2013
Street Paint Marking Maintenance,7/15/2013,,,Week,180,39.8,162,07/15/2013 - 07/21/2013
Street Paint Marking Maintenance,7/8/2013,,,Week,180,8.02,149,07/08/2013 - 07/14/2013
Street Paint Marking Maintenance,7/1/2013,,,Week,180,1.14,190,07/01/2013 - 07/07/2013
Street Paint Marking Maintenance,6/24/2013,,,Week,180,18.52,111,06/24/2013 - 06/30/2013
Street Paint Marking Maintenance,6/17/2013,,,Week,180,88.41,87,06/17/2013 - 06/23/2013
Street Paint Marking Maintenance,6/10/2013,,,Week,180,94.41,141,06/10/2013 - 06/16/2013
Street Paint Marking Maintenance,6/3/2013,,,Week,180,32.81,171,06/03/2013 - 06/09/2013
Street Paint Marking Maintenance,5/27/2013,,,Week,180,58.28,231,05/27/2013 - 06/02/2013
Street Paint Marking Maintenance,5/20/2013,,,Week,180,17.16,95,05/20/2013 - 05/26/2013
Street Paint Marking Maintenance,5/13/2013,,,Week,180,49.12,260,05/13/2013 - 05/19/2013
Street Paint Marking Maintenance,5/6/2013,,,Week,180,39.53,350,05/06/2013 - 05/12/2013
Street Paint Marking Maintenance,4/29/2013,,,Week,180,1,43,04/29/2013 - 05/05/2013
Street Paint Marking Maintenance,4/15/2013,,,Week,180,1,87,04/15/2013 - 04/21/2013
Street Paint Marking Maintenance,4/8/2013,,,Week,180,30.93,122,04/08/2013 - 04/14/2013
Street Paint Marking Maintenance,4/1/2013,,,Week,180,37.94,40,04/01/2013 - 04/07/2013
Street Paint Marking Maintenance,3/18/2013,,,Week,180,1.26,16,03/18/2013 - 03/24/2013
Street Paint Marking Maintenance,3/11/2013,,,Week,180,70.34,89,03/11/2013 - 03/17/2013
Street Paint Marking Maintenance,3/4/2013,,,Week,180,226.58,153,03/04/2013 - 03/10/2013
Street Paint Marking Maintenance,2/25/2013,,,Week,180,7.92,97,02/25/2013 - 03/03/2013
Street Paint Marking Maintenance,2/18/2013,,,Week,180,1,67,02/18/2013 - 02/24/2013
